15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18
15,15,15,17,15,18,15,15,16,15,15,18,15,15,15,16,15,15,15,15
15,16,15,15,15,15,15,15,15,17,15,18,15,15,15,15,15,15,15,15
15,15,17,15,15,15,15,15,0,0,0,0,15,17,15,15,15,15,16,15
15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,15,15,15,15,18
17,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15
15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,16
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
15,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,15
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
